run_id,subject,exercise,restimulus,rerepetition,n_samples,first_source_row,last_source_row,duration_seconds,segment_type
5310,16,3,0,0,363,3101868,3102230,3.63,rest
5311,16,3,8,9,472,3102231,3102702,4.72,active
5312,16,3,0,0,460,3102703,3103162,4.6,rest
5313,16,3,8,10,198,3103163,3103360,1.98,active
5314,16,3,0,0,1149,3103361,3104509,11.49,rest
5315,16,3,9,1,217,3104510,3104726,2.17,active
5316,16,3,0,0,577,3104727,3105303,5.77,rest
5317,16,3,9,2,310,3105304,3105613,3.1,active
5318,16,3,0,0,516,3105614,3106129,5.16,rest
5319,16,3,9,3,376,3106130,3106505,3.76,active
5320,16,3,0,0,448,3106506,3106953,4.48,rest
5321,16,3,9,4,457,3106954,3107410,4.57,active
5322,16,3,0,0,401,3107411,3107811,4.01,rest
5323,16,3,9,5,346,3107812,3108157,3.46,active
5324,16,3,0,0,683,3108158,3108840,6.83,rest
5325,16,3,9,6,384,3108841,3109224,3.84,active
5326,16,3,0,0,249,3109225,3109473,2.49,rest
5327,16,3,9,7,186,3109474,3109659,1.86,active
5328,16,3,0,0,680,3109660,3110339,6.8,rest
5329,16,3,9,8,342,3110340,3110681,3.42,active
5330,16,3,0,0,489,3110682,3111170,4.89,rest
5331,16,3,9,9,281,3111171,3111451,2.81,active
5332,16,3,0,0,570,3111452,3112021,5.7,rest
5333,16,3,9,10,280,3112022,3112301,2.8,active
5334,16,3,0,0,1039,3112302,3113340,10.39,rest
5335,16,3,10,1,338,3113341,3113678,3.38,active
5336,16,3,0,0,482,3113679,3114160,4.82,rest
5337,16,3,10,2,342,3114161,3114502,3.42,active
5338,16,3,0,0,524,3114503,3115026,5.24,rest
5339,16,3,10,3,316,3115027,3115342,3.16,active
5340,16,3,0,0,521,3115343,3115863,5.21,rest
5341,16,3,10,4,276,3115864,3116139,2.76,active
5342,16,3,0,0,536,3116140,3116675,5.36,rest
5343,16,3,10,5,303,3116676,3116978,3.03,active
5344,16,3,0,0,520,3116979,3117498,5.2,rest
5345,16,3,10,6,327,3117499,3117825,3.27,active
5346,16,3,0,0,515,3117826,3118340,5.15,rest
5347,16,3,10,7,363,3118341,3118703,3.63,active
5348,16,3,0,0,484,3118704,3119187,4.84,rest
5349,16,3,10,8,299,3119188,3119486,2.99,active
5350,16,3,0,0,529,3119487,3120015,5.29,rest
5351,16,3,10,9,295,3120016,3120310,2.95,active
5352,16,3,0,0,557,3120311,3120867,5.57,rest
5353,16,3,10,10,299,3120868,3121166,2.99,active
5354,16,3,0,0,612,3121167,3121778,6.12,rest
5355,16,3,11,1,344,3121779,3122122,3.44,active
5356,16,3,0,0,430,3122123,3122552,4.3,rest
5357,16,3,11,2,421,3122553,3122973,4.21,active
5358,16,3,0,0,413,3122974,3123386,4.13,rest
5359,16,3,11,3,399,3123387,3123785,3.99,active
5360,16,3,0,0,426,3123786,3124211,4.26,rest
5361,16,3,11,4,523,3124212,3124734,5.23,active
5362,16,3,0,0,320,3124735,3125054,3.2,rest
5363,16,3,11,5,511,3125055,3125565,5.11,active
5364,16,3,0,0,356,3125566,3125921,3.56,rest
5365,16,3,11,6,400,3125922,3126321,4.0,active
5366,16,3,0,0,467,3126322,3126788,4.67,rest
5367,16,3,11,7,265,3126789,3127053,2.65,active
5368,16,3,0,0,572,3127054,3127625,5.72,rest
5369,16,3,11,8,349,3127626,3127974,3.49,active
5370,16,3,0,0,460,3127975,3128434,4.6,rest
5371,16,3,11,9,288,3128435,3128722,2.88,active
5372,16,3,0,0,538,3128723,3129260,5.38,rest
5373,16,3,11,10,374,3129261,3129634,3.74,active
5374,16,3,0,0,791,3129635,3130425,7.91,rest
5375,16,3,12,1,428,3130426,3130853,4.28,active
5376,16,3,0,0,364,3130854,3131217,3.64,rest
5377,16,3,12,2,282,3131218,3131499,2.82,active
5378,16,3,0,0,560,3131500,3132059,5.6,rest
5379,16,3,12,3,280,3132060,3132339,2.8,active
5380,16,3,0,0,600,3132340,3132939,6.0,rest
5381,16,3,12,4,247,3132940,3133186,2.47,active
5382,16,3,0,0,537,3133187,3133723,5.37,rest
5383,16,3,12,5,457,3133724,3134180,4.57,active
5384,16,3,0,0,390,3134181,3134570,3.9,rest
5385,16,3,12,6,445,3134571,3135015,4.45,active
5386,16,3,0,0,375,3135016,3135390,3.75,rest
5387,16,3,12,7,465,3135391,3135855,4.65,active
5388,16,3,0,0,386,3135856,3136241,3.86,rest
5389,16,3,12,8,456,3136242,3136697,4.56,active
5390,16,3,0,0,412,3136698,3137109,4.12,rest
5391,16,3,12,9,418,3137110,3137527,4.18,active
5392,16,3,0,0,395,3137528,3137922,3.95,rest
5393,16,3,12,10,374,3137923,3138296,3.74,active
5394,16,3,0,0,583,3138297,3138879,5.83,rest
5395,16,3,13,1,342,3138880,3139221,3.42,active
5396,16,3,0,0,498,3139222,3139719,4.98,rest
5397,16,3,13,2,407,3139720,3140126,4.07,active
5398,16,3,0,0,422,3140127,3140548,4.22,rest
5399,16,3,13,3,318,3140549,3140866,3.18,active
5400,16,3,0,0,523,3140867,3141389,5.23,rest
5401,16,3,13,4,502,3141390,3141891,5.02,active
5402,16,3,0,0,303,3141892,3142194,3.03,rest
5403,16,3,13,5,280,3142195,3142474,2.8,active
5404,16,3,0,0,496,3142475,3142970,4.96,rest
5405,16,3,13,6,367,3142971,3143337,3.67,active
5406,16,3,0,0,525,3143338,3143862,5.25,rest
5407,16,3,13,7,313,3143863,3144175,3.13,active
5408,16,3,0,0,487,3144176,3144662,4.87,rest
5409,16,3,13,8,363,3144663,3145025,3.63,active
5410,16,3,0,0,519,3145026,3145544,5.19,rest
5411,16,3,13,9,394,3145545,3145938,3.94,active
5412,16,3,0,0,401,3145939,3146339,4.01,rest
5413,16,3,13,10,362,3146340,3146701,3.62,active
5414,16,3,0,0,1307,3146702,3148008,13.07,rest
5415,16,3,14,1,370,3148009,3148378,3.7,active
5416,16,3,0,0,455,3148379,3148833,4.55,rest
5417,16,3,14,2,351,3148834,3149184,3.51,active
5418,16,3,0,0,504,3149185,3149688,5.04,rest
5419,16,3,14,3,365,3149689,3150053,3.65,active
5420,16,3,0,0,460,3150054,3150513,4.6,rest
5421,16,3,14,4,420,3150514,3150933,4.2,active
5422,16,3,0,0,387,3150934,3151320,3.87,rest
5423,16,3,14,5,369,3151321,3151689,3.69,active
5424,16,3,0,0,563,3151690,3152252,5.63,rest
5425,16,3,14,6,299,3152253,3152551,2.99,active
5426,16,3,0,0,552,3152552,3153103,5.52,rest
5427,16,3,14,7,313,3153104,3153416,3.13,active
5428,16,3,0,0,759,3153417,3154175,7.59,rest
5429,16,3,14,8,228,3154176,3154403,2.28,active
5430,16,3,0,0,342,3154404,3154745,3.42,rest
5431,16,3,14,9,269,3154746,3155014,2.69,active
5432,16,3,0,0,537,3155015,3155551,5.37,rest
5433,16,3,14,10,474,3155552,3156025,4.74,active
5434,16,3,0,0,1577,3156026,3157602,15.77,rest
5435,16,3,15,1,199,3157603,3157801,1.99,active
5436,16,3,0,0,373,3157802,3158174,3.73,rest
5437,16,3,15,2,289,3158175,3158463,2.89,active
5438,16,3,0,0,699,3158464,3159162,6.99,rest
5439,16,3,15,3,214,3159163,3159376,2.14,active
5440,16,3,0,0,486,3159377,3159862,4.86,rest
5441,16,3,15,4,266,3159863,3160128,2.66,active
5442,16,3,0,0,550,3160129,3160678,5.5,rest
5443,16,3,15,5,341,3160679,3161019,3.41,active
5444,16,3,0,0,553,3161020,3161572,5.53,rest
5445,16,3,15,6,233,3161573,3161805,2.33,active
5446,16,3,0,0,610,3161806,3162415,6.1,rest
5447,16,3,15,7,383,3162416,3162798,3.83,active
5448,16,3,0,0,434,3162799,3163232,4.34,rest
5449,16,3,15,8,461,3163233,3163693,4.61,active
5450,16,3,0,0,264,3163694,3163957,2.64,rest
5451,16,3,15,9,568,3163958,3164525,5.68,active
5452,16,3,0,0,308,3164526,3164833,3.08,rest
5453,16,3,15,10,320,3164834,3165153,3.2,active
5454,16,3,0,0,1815,3165154,3166968,18.15,rest
5455,16,3,16,1,323,3166969,3167291,3.23,active
5456,16,3,0,0,491,3167292,3167782,4.91,rest
5457,16,3,16,2,523,3167783,3168305,5.23,active
5458,16,3,0,0,249,3168306,3168554,2.49,rest
5459,16,3,16,3,350,3168555,3168904,3.5,active
5460,16,3,0,0,531,3168905,3169435,5.31,rest
5461,16,3,16,4,284,3169436,3169719,2.84,active
5462,16,3,0,0,532,3169720,3170251,5.32,rest
5463,16,3,16,5,312,3170252,3170563,3.12,active
5464,16,3,0,0,529,3170564,3171092,5.29,rest
5465,16,3,16,6,298,3171093,3171390,2.98,active
5466,16,3,0,0,552,3171391,3171942,5.52,rest
5467,16,3,16,7,274,3171943,3172216,2.74,active
5468,16,3,0,0,550,3172217,3172766,5.5,rest
5469,16,3,16,8,344,3172767,3173110,3.44,active
5470,16,3,0,0,465,3173111,3173575,4.65,rest
5471,16,3,16,9,404,3173576,3173979,4.04,active
5472,16,3,0,0,446,3173980,3174425,4.46,rest
5473,16,3,16,10,332,3174426,3174757,3.32,active
5474,16,3,0,0,1312,3174758,3176069,13.12,rest
5475,16,3,17,1,452,3176070,3176521,4.52,active
5476,16,3,0,0,341,3176522,3176862,3.41,rest
5477,16,3,17,2,498,3176863,3177360,4.98,active
5478,16,3,0,0,380,3177361,3177740,3.8,rest
5479,16,3,17,3,357,3177741,3178097,3.57,active
5480,16,3,0,0,472,3178098,3178569,4.72,rest
5481,16,3,17,4,418,3178570,3178987,4.18,active
5482,16,3,0,0,406,3178988,3179393,4.06,rest
5483,16,3,17,5,215,3179394,3179608,2.15,active
5484,16,3,0,0,619,3179609,3180227,6.19,rest
5485,16,3,17,6,483,3180228,3180710,4.83,active
5486,16,3,0,0,354,3180711,3181064,3.54,rest
5487,16,3,17,7,185,3181065,3181249,1.85,active
5488,16,3,0,0,678,3181250,3181927,6.78,rest
5489,16,3,17,8,552,3181928,3182479,5.52,active
5490,16,3,0,0,298,3182480,3182777,2.98,rest
5491,16,3,17,9,361,3182778,3183138,3.61,active
5492,16,3,0,0,480,3183139,3183618,4.8,rest
5493,16,3,17,10,355,3183619,3183973,3.55,active
5494,16,3,0,0,1515,3183974,3185488,15.15,rest
5495,16,3,18,1,208,3185489,3185696,2.08,active
5496,16,3,0,0,515,3185697,3186211,5.15,rest
5497,16,3,18,2,429,3186212,3186640,4.29,active
5498,16,3,0,0,369,3186641,3187009,3.69,rest
5499,16,3,18,3,466,3187010,3187475,4.66,active
5500,16,3,0,0,455,3187476,3187930,4.55,rest
5501,16,3,18,4,314,3187931,3188244,3.14,active
5502,16,3,0,0,492,3188245,3188736,4.92,rest
5503,16,3,18,5,347,3188737,3189083,3.47,active
5504,16,3,0,0,456,3189084,3189539,4.56,rest
5505,16,3,18,6,351,3189540,3189890,3.51,active
5506,16,3,0,0,467,3189891,3190357,4.67,rest
5507,16,3,18,7,319,3190358,3190676,3.19,active
5508,16,3,0,0,561,3190677,3191237,5.61,rest
5509,16,3,18,8,451,3191238,3191688,4.51,active
5510,16,3,0,0,370,3191689,3192058,3.7,rest
5511,16,3,18,9,373,3192059,3192431,3.73,active
5512,16,3,0,0,478,3192432,3192909,4.78,rest
5513,16,3,18,10,435,3192910,3193344,4.35,active
5514,16,3,0,0,1081,3193345,3194425,10.81,rest
5515,16,3,19,1,350,3194426,3194775,3.5,active
5516,16,3,0,0,428,3194776,3195203,4.28,rest
5517,16,3,19,2,383,3195204,3195586,3.83,active
5518,16,3,0,0,493,3195587,3196079,4.93,rest
5519,16,3,19,3,411,3196080,3196490,4.11,active
5520,16,3,0,0,424,3196491,3196914,4.24,rest
5521,16,3,19,4,453,3196915,3197367,4.53,active
5522,16,3,0,0,391,3197368,3197758,3.91,rest
5523,16,3,19,5,394,3197759,3198152,3.94,active
5524,16,3,0,0,421,3198153,3198573,4.21,rest
5525,16,3,19,6,408,3198574,3198981,4.08,active
5526,16,3,0,0,431,3198982,3199412,4.31,rest
5527,16,3,19,7,369,3199413,3199781,3.69,active
5528,16,3,0,0,645,3199782,3200426,6.45,rest
5529,16,3,19,8,384,3200427,3200810,3.84,active
5530,16,3,0,0,276,3200811,3201086,2.76,rest
5531,16,3,19,9,405,3201087,3201491,4.05,active
5532,16,3,0,0,423,3201492,3201914,4.23,rest
5533,16,3,19,10,469,3201915,3202383,4.69,active
5534,16,3,0,0,938,3202384,3203321,9.38,rest
5535,16,3,20,1,513,3203322,3203834,5.13,active
5536,16,3,0,0,282,3203835,3204116,2.82,rest
5537,16,3,20,2,385,3204117,3204501,3.85,active
5538,16,3,0,0,431,3204502,3204932,4.31,rest
5539,16,3,20,3,409,3204933,3205341,4.09,active
5540,16,3,0,0,416,3205342,3205757,4.16,rest
5541,16,3,20,4,427,3205758,3206184,4.27,active
5542,16,3,0,0,436,3206185,3206620,4.36,rest
5543,16,3,20,5,397,3206621,3207017,3.97,active
5544,16,3,0,0,427,3207018,3207444,4.27,rest
5545,16,3,20,6,401,3207445,3207845,4.01,active
5546,16,3,0,0,482,3207846,3208327,4.82,rest
5547,16,3,20,7,413,3208328,3208740,4.13,active
5548,16,3,0,0,377,3208741,3209117,3.77,rest
5549,16,3,20,8,491,3209118,3209608,4.91,active
5550,16,3,0,0,475,3209609,3210083,4.75,rest
5551,16,3,20,9,419,3210084,3210502,4.19,active
5552,16,3,0,0,487,3210503,3210989,4.87,rest
5553,16,3,20,10,254,3210990,3211243,2.54,active
5554,16,3,0,0,3912,3211244,3215155,39.12,rest
5555,16,3,21,1,292,3215156,3215447,2.92,active
5556,16,3,0,0,564,3215448,3216011,5.64,rest
5557,16,3,21,2,366,3216012,3216377,3.66,active
5558,16,3,0,0,407,3216378,3216784,4.07,rest
5559,16,3,21,3,396,3216785,3217180,3.96,active
5560,16,3,0,0,543,3217181,3217723,5.43,rest
5561,16,3,21,4,306,3217724,3218029,3.06,active
5562,16,3,0,0,457,3218030,3218486,4.57,rest
5563,16,3,21,5,391,3218487,3218877,3.91,active
5564,16,3,0,0,416,3218878,3219293,4.16,rest
5565,16,3,21,6,418,3219294,3219711,4.18,active
5566,16,3,0,0,513,3219712,3220224,5.13,rest
5567,16,3,21,7,291,3220225,3220515,2.91,active
5568,16,3,0,0,505,3220516,3221020,5.05,rest
5569,16,3,21,8,384,3221021,3221404,3.84,active
5570,16,3,0,0,499,3221405,3221903,4.99,rest
5571,16,3,21,9,352,3221904,3222255,3.52,active
5572,16,3,0,0,535,3222256,3222790,5.35,rest
5573,16,3,21,10,301,3222791,3223091,3.01,active
5574,16,3,0,0,2266,3223092,3225357,22.66,rest
5575,16,3,22,1,344,3225358,3225701,3.44,active
5576,16,3,0,0,501,3225702,3226202,5.01,rest
5577,16,3,22,2,332,3226203,3226534,3.32,active
5578,16,3,0,0,499,3226535,3227033,4.99,rest
5579,16,3,22,3,462,3227034,3227495,4.62,active
5580,16,3,0,0,361,3227496,3227856,3.61,rest
5581,16,3,22,4,375,3227857,3228231,3.75,active
5582,16,3,0,0,485,3228232,3228716,4.85,rest
5583,16,3,22,5,320,3228717,3229036,3.2,active
5584,16,3,0,0,449,3229037,3229485,4.49,rest
5585,16,3,22,6,367,3229486,3229852,3.67,active
5586,16,3,0,0,513,3229853,3230365,5.13,rest
5587,16,3,22,7,345,3230366,3230710,3.45,active
5588,16,3,0,0,459,3230711,3231169,4.59,rest
5589,16,3,22,8,432,3231170,3231601,4.32,active
5590,16,3,0,0,421,3231602,3232022,4.21,rest
5591,16,3,22,9,390,3232023,3232412,3.9,active
5592,16,3,0,0,410,3232413,3232822,4.1,rest
5593,16,3,22,10,437,3232823,3233259,4.37,active
5594,16,3,0,0,2038,3233260,3235297,20.38,rest
5595,16,3,23,1,527,3235298,3235824,5.27,active
5596,16,3,0,0,280,3235825,3236104,2.8,rest
5597,16,3,23,2,398,3236105,3236502,3.98,active
5598,16,3,0,0,475,3236503,3236977,4.75,rest
5599,16,3,23,3,412,3236978,3237389,4.12,active
5600,16,3,0,0,403,3237390,3237792,4.03,rest
5601,16,3,23,4,415,3237793,3238207,4.15,active
5602,16,3,0,0,457,3238208,3238664,4.57,rest
5603,16,3,23,5,428,3238665,3239092,4.28,active
5604,16,3,0,0,366,3239093,3239458,3.66,rest
5605,16,3,23,6,454,3239459,3239912,4.54,active
5606,16,3,0,0,380,3239913,3240292,3.8,rest
5607,16,3,23,7,365,3240293,3240657,3.65,active
5608,16,3,0,0,473,3240658,3241130,4.73,rest
5609,16,3,23,8,302,3241131,3241432,3.02,active
5610,16,3,0,0,596,3241433,3242028,5.96,rest
5611,16,3,23,9,486,3242029,3242514,4.86,active
5612,16,3,0,0,328,3242515,3242842,3.28,rest
5613,16,3,23,10,439,3242843,3243281,4.39,active
5614,16,3,0,0,227,3243282,3243508,2.27,rest
5615,17,2,0,0,401,3345184,3345584,4.01,rest
5616,17,2,1,1,319,3345585,3345903,3.19,active
5617,17,2,0,0,531,3345904,3346434,5.31,rest
5618,17,2,1,2,291,3346435,3346725,2.91,active
5619,17,2,0,0,547,3346726,3347272,5.47,rest
5620,17,2,1,3,321,3347273,3347593,3.21,active
5621,17,2,0,0,508,3347594,3348101,5.08,rest
5622,17,2,1,4,299,3348102,3348400,2.99,active
5623,17,2,0,0,533,3348401,3348933,5.33,rest
5624,17,2,1,5,324,3348934,3349257,3.24,active
5625,17,2,0,0,514,3349258,3349771,5.14,rest
5626,17,2,1,6,371,3349772,3350142,3.71,active
5627,17,2,0,0,499,3350143,3350641,4.99,rest
5628,17,2,1,7,325,3350642,3350966,3.25,active
5629,17,2,0,0,505,3350967,3351471,5.05,rest
5630,17,2,1,8,283,3351472,3351754,2.83,active
5631,17,2,0,0,582,3351755,3352336,5.82,rest
5632,17,2,1,9,279,3352337,3352615,2.79,active
5633,17,2,0,0,565,3352616,3353180,5.65,rest
5634,17,2,1,10,290,3353181,3353470,2.9,active
5635,17,2,0,0,578,3353471,3354048,5.78,rest
5636,17,2,2,1,234,3354049,3354282,2.34,active
5637,17,2,0,0,520,3354283,3354802,5.2,rest
5638,17,2,2,2,319,3354803,3355121,3.19,active
5639,17,2,0,0,545,3355122,3355666,5.45,rest
5640,17,2,2,3,365,3355667,3356031,3.65,active
5641,17,2,0,0,462,3356032,3356493,4.62,rest
5642,17,2,2,4,322,3356494,3356815,3.22,active
5643,17,2,0,0,539,3356816,3357354,5.39,rest
5644,17,2,2,5,296,3357355,3357650,2.96,active
5645,17,2,0,0,549,3357651,3358199,5.49,rest
5646,17,2,2,6,309,3358200,3358508,3.09,active
5647,17,2,0,0,528,3358509,3359036,5.28,rest
5648,17,2,2,7,277,3359037,3359313,2.77,active
5649,17,2,0,0,559,3359314,3359872,5.59,rest
5650,17,2,2,8,385,3359873,3360257,3.85,active
5651,17,2,0,0,454,3360258,3360711,4.54,rest
5652,17,2,2,9,406,3360712,3361117,4.06,active
5653,17,2,0,0,462,3361118,3361579,4.62,rest
5654,17,2,2,10,370,3361580,3361949,3.7,active
5655,17,2,0,0,476,3361950,3362425,4.76,rest
5656,17,2,3,1,287,3362426,3362712,2.87,active
5657,17,2,0,0,547,3362713,3363259,5.47,rest
5658,17,2,3,2,429,3363260,3363688,4.29,active
5659,17,2,0,0,388,3363689,3364076,3.88,rest
5660,17,2,3,3,424,3364077,3364500,4.24,active
5661,17,2,0,0,428,3364501,3364928,4.28,rest
5662,17,2,3,4,426,3364929,3365354,4.26,active
5663,17,2,0,0,433,3365355,3365787,4.33,rest
5664,17,2,3,5,389,3365788,3366176,3.89,active
5665,17,2,0,0,452,3366177,3366628,4.52,rest
5666,17,2,3,6,390,3366629,3367018,3.9,active
5667,17,2,0,0,460,3367019,3367478,4.6,rest
5668,17,2,3,7,413,3367479,3367891,4.13,active
5669,17,2,0,0,420,3367892,3368311,4.2,rest
5670,17,2,3,8,378,3368312,3368689,3.78,active
5671,17,2,0,0,466,3368690,3369155,4.66,rest
5672,17,2,3,9,346,3369156,3369501,3.46,active
5673,17,2,0,0,529,3369502,3370030,5.29,rest
5674,17,2,3,10,356,3370031,3370386,3.56,active
5675,17,2,0,0,618,3370387,3371004,6.18,rest
5676,17,2,4,1,310,3371005,3371314,3.1,active
5677,17,2,0,0,502,3371315,3371816,5.02,rest
5678,17,2,4,2,414,3371817,3372230,4.14,active
5679,17,2,0,0,451,3372231,3372681,4.51,rest
5680,17,2,4,3,446,3372682,3373127,4.46,active
5681,17,2,0,0,404,3373128,3373531,4.04,rest
5682,17,2,4,4,395,3373532,3373926,3.95,active
5683,17,2,0,0,427,3373927,3374353,4.27,rest
5684,17,2,4,5,390,3374354,3374743,3.9,active
5685,17,2,0,0,503,3374744,3375246,5.03,rest
5686,17,2,4,6,440,3375247,3375686,4.4,active
5687,17,2,0,0,404,3375687,3376090,4.04,rest
5688,17,2,4,7,375,3376091,3376465,3.75,active
5689,17,2,0,0,480,3376466,3376945,4.8,rest
5690,17,2,4,8,409,3376946,3377354,4.09,active
5691,17,2,0,0,435,3377355,3377789,4.35,rest
5692,17,2,4,9,425,3377790,3378214,4.25,active
5693,17,2,0,0,422,3378215,3378636,4.22,rest
5694,17,2,4,10,364,3378637,3379000,3.64,active
5695,17,2,0,0,537,3379001,3379537,5.37,rest
5696,17,2,5,1,246,3379538,3379783,2.46,active
5697,17,2,0,0,607,3379784,3380390,6.07,rest
5698,17,2,5,2,353,3380391,3380743,3.53,active
5699,17,2,0,0,521,3380744,3381264,5.21,rest
5700,17,2,5,3,316,3381265,3381580,3.16,active
5701,17,2,0,0,523,3381581,3382103,5.23,rest
5702,17,2,5,4,332,3382104,3382435,3.32,active
5703,17,2,0,0,527,3382436,3382962,5.27,rest
5704,17,2,5,5,281,3382963,3383243,2.81,active
5705,17,2,0,0,559,3383244,3383802,5.59,rest
5706,17,2,5,6,344,3383803,3384146,3.44,active
5707,17,2,0,0,506,3384147,3384652,5.06,rest
5708,17,2,5,7,291,3384653,3384943,2.91,active
5709,17,2,0,0,608,3384944,3385551,6.08,rest
5710,17,2,5,8,247,3385552,3385798,2.47,active
5711,17,2,0,0,567,3385799,3386365,5.67,rest
5712,17,2,5,9,350,3386366,3386715,3.5,active
5713,17,2,0,0,505,3386716,3387220,5.05,rest
5714,17,2,5,10,310,3387221,3387530,3.1,active
5715,17,2,0,0,559,3387531,3388089,5.59,rest
5716,17,2,6,1,282,3388090,3388371,2.82,active
5717,17,2,0,0,568,3388372,3388939,5.68,rest
5718,17,2,6,2,278,3388940,3389217,2.78,active
5719,17,2,0,0,550,3389218,3389767,5.5,rest
5720,17,2,6,3,265,3389768,3390032,2.65,active
5721,17,2,0,0,579,3390033,3390611,5.79,rest
5722,17,2,6,4,270,3390612,3390881,2.7,active
5723,17,2,0,0,588,3390882,3391469,5.88,rest
5724,17,2,6,5,243,3391470,3391712,2.43,active
5725,17,2,0,0,584,3391713,3392296,5.84,rest
5726,17,2,6,6,303,3392297,3392599,3.03,active
5727,17,2,0,0,551,3392600,3393150,5.51,rest
5728,17,2,6,7,264,3393151,3393414,2.64,active
5729,17,2,0,0,590,3393415,3394004,5.9,rest
5730,17,2,6,8,301,3394005,3394305,3.01,active
5731,17,2,0,0,529,3394306,3394834,5.29,rest
5732,17,2,6,9,346,3394835,3395180,3.46,active
5733,17,2,0,0,570,3395181,3395750,5.7,rest
5734,17,2,6,10,305,3395751,3396055,3.05,active
5735,17,2,0,0,677,3396056,3396732,6.77,rest
5736,17,2,7,1,422,3396733,3397154,4.22,active
5737,17,2,0,0,398,3397155,3397552,3.98,rest
5738,17,2,7,2,446,3397553,3397998,4.46,active
5739,17,2,0,0,323,3397999,3398321,3.23,rest
5740,17,2,7,3,392,3398322,3398713,3.92,active
5741,17,2,0,0,379,3398714,3399092,3.79,rest
5742,17,2,7,4,394,3399093,3399486,3.94,active
5743,17,2,0,0,537,3399487,3400023,5.37,rest
5744,17,2,7,5,306,3400024,3400329,3.06,active
5745,17,2,0,0,567,3400330,3400896,5.67,rest
5746,17,2,7,6,258,3400897,3401154,2.58,active
5747,17,2,0,0,563,3401155,3401717,5.63,rest
5748,17,2,7,7,297,3401718,3402014,2.97,active
5749,17,2,0,0,594,3402015,3402608,5.94,rest
5750,17,2,7,8,190,3402609,3402798,1.9,active
5751,17,2,0,0,524,3402799,3403322,5.24,rest
5752,17,2,7,9,421,3403323,3403743,4.21,active
5753,17,2,0,0,489,3403744,3404232,4.89,rest
5754,17,2,7,10,344,3404233,3404576,3.44,active
5755,17,2,0,0,512,3404577,3405088,5.12,rest
5756,17,2,8,1,409,3405089,3405497,4.09,active
5757,17,2,0,0,482,3405498,3405979,4.82,rest
5758,17,2,8,2,220,3405980,3406199,2.2,active
5759,17,2,0,0,613,3406200,3406812,6.13,rest
5760,17,2,8,3,232,3406813,3407044,2.32,active
5761,17,2,0,0,572,3407045,3407616,5.72,rest
5762,17,2,8,4,365,3407617,3407981,3.65,active
5763,17,2,0,0,494,3407982,3408475,4.94,rest
5764,17,2,8,5,353,3408476,3408828,3.53,active
5765,17,2,0,0,485,3408829,3409313,4.85,rest
5766,17,2,8,6,389,3409314,3409702,3.89,active
5767,17,2,0,0,434,3409703,3410136,4.34,rest
5768,17,2,8,7,394,3410137,3410530,3.94,active
5769,17,2,0,0,500,3410531,3411030,5.0,rest
5770,17,2,8,8,219,3411031,3411249,2.19,active
5771,17,2,0,0,625,3411250,3411874,6.25,rest
5772,17,2,8,9,334,3411875,3412208,3.34,active
5773,17,2,0,0,522,3412209,3412730,5.22,rest
5774,17,2,8,10,297,3412731,3413027,2.97,active
5775,17,2,0,0,594,3413028,3413621,5.94,rest
5776,17,2,9,1,399,3413622,3414020,3.99,active
5777,17,2,0,0,371,3414021,3414391,3.71,rest
5778,17,2,9,2,418,3414392,3414809,4.18,active
5779,17,2,0,0,476,3414810,3415285,4.76,rest
5780,17,2,9,3,310,3415286,3415595,3.1,active
5781,17,2,0,0,523,3415596,3416118,5.23,rest
5782,17,2,9,4,361,3416119,3416479,3.61,active
5783,17,2,0,0,484,3416480,3416963,4.84,rest
5784,17,2,9,5,384,3416964,3417347,3.84,active
5785,17,2,0,0,465,3417348,3417812,4.65,rest
5786,17,2,9,6,323,3417813,3418135,3.23,active
5787,17,2,0,0,501,3418136,3418636,5.01,rest
5788,17,2,9,7,345,3418637,3418981,3.45,active
5789,17,2,0,0,453,3418982,3419434,4.53,rest
5790,17,2,9,8,447,3419435,3419881,4.47,active
5791,17,2,0,0,474,3419882,3420355,4.74,rest
5792,17,2,9,9,310,3420356,3420665,3.1,active
5793,17,2,0,0,481,3420666,3421146,4.81,rest
5794,17,2,9,10,426,3421147,3421572,4.26,active
5795,17,2,0,0,431,3421573,3422003,4.31,rest
5796,17,2,10,1,440,3422004,3422443,4.4,active
5797,17,2,0,0,397,3422444,3422840,3.97,rest
5798,17,2,10,2,397,3422841,3423237,3.97,active
